commentId,parentCommentId,articleId,subject,daumName,childCount,recommendCount,disagreeCount,status,regDate,content,isParent,isBest
16613924,0,54062,헬로 브리 57화 고동(6),사악소녀ㅋㅋ,0,19,0,S,2018-08-12 17:33:42,미안한데 음주운전하면 본인도 힘들다니 그게 무슨 소린지 모르겠어요. 음주운전은 살인미수이며 음주운전자는 잠정적 살인자입니다. 술을 처먹고 운전대를 잡는 것부터가 선량한 시민들을 위협하는 행위에요. 진짜 ㅈ같은게 뭔지 알아요? 우리 오빠 죽인 그 살인자새끼 술취해서 실수했다고 죄송하다고 울며 사죄하는데 애까지 딸린 애아빠더라고요. 애는 아무것도 모르고 지 아빠가 우니까 따라 우는데 맥빠져요. 차라리 인성 ㅈ같은 쓰레기 살인마면 마음껏 욕이라도 하고 저주라도 하지. 멀쩡한 인성가진 한 가정의 가장이 우리 오빠 죽였다고 생각하니까 마냥 죽도록 미워할수도 없어요. 술이 그런거니까. 그니까 ㅅ1ㅂ좀 술처목었으면 곱게 택시타던가 대리를 불러 이 예비 살인자 새끼들아 제발. 사람 인생 망쳐놓고 울며불며 지랄 생난리쳐도 시간은 되돌릴수없어,True,True
16613691,0,54062,헬로 브리 57화 고동(6),배가령,0,0,0,S,2018-08-12 15:30:14,ㅜㅜ 이렇게 할머니와 헤어지게 된 거군요... 그리고 아저씨 머리는 늙어서 그런 게 아니라 원래 회색이었어 ....,True,False
16613563,0,54062,헬로 브리 57화 고동(6),Luthien,0,0,0,S,2018-08-12 14:32:09,코비 폴더네..ㅜㅜ,True,False
16613460,0,54062,헬로 브리 57화 고동(6),슈비두비두밥,0,1,0,S,2018-08-12 13:44:33,제발 뒤지고 싶으면 혼자서 조용이 뒤져 다른사람 인생 망치지말고 ,True,False
16613154,0,54062,헬로 브리 57화 고동(6),쀼우,0,0,0,S,2018-08-12 11:16:42,뺑소니..어떡해요ㅜㅜ,True,False
16613124,0,54062,헬로 브리 57화 고동(6),김유빈,0,0,0,S,2018-08-12 11:00:44,아 음주운전 개화나,True,False
16613062,0,54062,헬로 브리 57화 고동(6),One  love,0,0,0,S,2018-08-12 10:23:47,"음주운전,뺑소니...명백한 살인행위입니다.
진짜 술 먹고 운전하지마세요. 당신은 물론 남의 일상이랑 가정을 무너트립니다.
",True,False
16613018,0,54062,헬로 브리 57화 고동(6),유이,0,0,0,S,2018-08-12 10:05:27,음주에 뺑소니!?!?! 이런 샹노무새끼 욕이란 욕을 다 해도 모자랄새끼 경찰은 데려오냐 안 쳐잡아넣고 ㅡㅡ,True,False
16612856,0,54062,헬로 브리 57화 고동(6),이수현,0,0,0,S,2018-08-12 08:50:32,노화로 돌아가신줄알고 보면서 안절부절했는데 음주운전교통사고라니..,True,False
16612577,0,54062,헬로 브리 57화 고동(6),이은주,0,0,0,S,2018-08-12 05:18:58,그렇게 죽고 싶으면 혼자 죽어,True,False
16612470,0,54062,헬로 브리 57화 고동(6),Jonghoon Kim,0,0,0,S,2018-08-12 04:14:05,"아....죽었는지살았는지는 알려줘야지 이렇게, 끊지마 작가양반. 이러면 재미있을것같아요? 이렇게할 필요가 뭐가있지? 참...",True,False
16612421,0,54062,헬로 브리 57화 고동(6),이동국,0,1,0,S,2018-08-12 03:54:18,"사죄해야 한다고 날리쳐서 안된다고 하니 화장실 간다하고 도망쳤다네...
이거 병원 오려고 도망친거면 그나마 마지막 양심 쪼가리나마 남은건가?
그럼 애초에 술처먹고 운전을 하지 말아야지!",True,False
16612339,0,54062,헬로 브리 57화 고동(6),김혜진,0,0,0,S,2018-08-12 03:12:53,우리 무열이 어떡해..,True,False
16612288,0,54062,헬로 브리 57화 고동(6),비오o,0,0,0,S,2018-08-12 02:49:57,"하.. 또 봐도 욕 나오네. 저 새x도 그렇고, 음주운전하는 것들은 그냥 한강물에 빠뜨렸으면 좋겠다!!!!!",True,False
16612244,0,54062,헬로 브리 57화 고동(6),민경,0,0,0,S,2018-08-12 02:35:32,"한두잔 먹고 대리부르기 아까우면, 차라리 한두병 먹고 대리 불러서 곱게 들어가라고~!!!",True,False
16612233,0,54062,헬로 브리 57화 고동(6),만화쨩,0,0,0,S,2018-08-12 02:31:49,아...제발...ㅠㅠㅠ 뺑소니 새꺄ㅑ 술을 쳐 마셨으면 대리를 불러야지!!!  시바놈아ㅏㅏ!!!!! 왜!!!! 우리 할무니를!!!!ㅠㅠㅠㅠ 할머니 살려내!! 새꺄!! ㅠㅠㅠㅠ,True,False
16612145,0,54062,헬로 브리 57화 고동(6),병아리,0,12,0,S,2018-08-12 02:02:12,"무무 기분이 묘하겠다... 얼마나 힘들까
자기는 술을 팔고, 술을 마신사람이 할머니 뺑소니를 치다니...",True,True
16612043,0,54062,헬로 브리 57화 고동(6),이히랑딩,0,0,0,S,2018-08-12 01:32:17,아이고 ㅠㅠㅠㅠㅠ,True,False
16611960,0,54062,헬로 브리 57화 고동(6),우왕,0,0,0,S,2018-08-12 01:18:05,음주운전새끼,True,False
16611914,0,54062,헬로 브리 57화 고동(6),주롱,0,0,0,S,2018-08-12 01:07:34,"아우디 음주운전 역주행한 고깃집 딸아, 넌 진짜 큰 벌 받을거야",True,False
16611912,0,54062,헬로 브리 57화 고동(6),세이프티,0,0,0,S,2018-08-12 01:07:29,음주뺑소니라니.....우리나라는 진짜 음주에 대해선 너무할정도로 진저리나게 과하게 봐줘요..욕과 토나올 지경..할머니 돌아가시면 어쩌.....ㅜㅠ,True,False
16611840,0,54062,헬로 브리 57화 고동(6),비밀소녀,0,0,0,S,2018-08-12 00:54:24,"사고났을때는 뺑소니하고 튀더니 잡히니까 이제와서 사과한다고?
형 줄이려고 저러는거같아서 더 빡치네...",True,False
16611829,0,54062,헬로 브리 57화 고동(6),내가누구게-_-,0,0,0,S,2018-08-12 00:52:26,음주운전이야 말로 잠재적 범죄자가 아닌가 ㅅㅂ,True,False
16611744,0,54062,헬로 브리 57화 고동(6),별빛,0,0,0,S,2018-08-12 00:40:07,제발 술처먹고 운전하지맙시다.... 제발 역지사지로 생각을 해보라고여... 이런생각 못하는사람들 역으로 지x해야 지일인줄알겠지,True,False
16611667,0,54062,헬로 브리 57화 고동(6),밤,0,0,0,S,2018-08-12 00:29:28,미쳐 대환장... 대-환장 크레이지에여 미치겠네ㅋ..ㅋㅋㅋㅋㅋㅋㅋ.... 아니 그래 어쩐지 전 화에 무무가 &#x27;할머니는 나 일하는 동안 술 마시고~&#x27; 했는데 그동안 할머니가 없으셨다 했지 흑흑 돌아버려... 같이 안 사는 건 그냥 다 컸으니까 혼자 살라고 독립시킨 줄 알았단 말이에요  흑흑흑 진짜 크레이지 이게 뭐람... 뺑소니범 주겨버려 뿌셔버려 흑흑.....,True,False
16611656,0,54062,헬로 브리 57화 고동(6),만영이,0,7,0,S,2018-08-12 00:27:30,술먹고 운전할꺼면 혼자 죽지 왜 꼭 피해자를 만드냐 죽으려면 혼자 죽어,True,False
16611594,0,54062,헬로 브리 57화 고동(6),Fromparadise,0,6,0,S,2018-08-12 00:20:42,도로위에 살인마샛키들 지네 기분이 중요하고 돈 좀 아끼자고 남 목숨은 중요한지 모르고 쏘다니고 남자들은 차끌고 다니지마라 진짜,True,False
16611518,0,54062,헬로 브리 57화 고동(6),이주영,0,15,0,S,2018-08-12 00:14:14,솔직히 음주운전은 살인죄 적용해야해,True,True
16611499,0,54062,헬로 브리 57화 고동(6),이선정,0,3,0,S,2018-08-12 00:12:51,아니 술을마시면 곱게 집으로 들어가셔서 주무시지 왜 굳이 운전을해서 뺑소니를 내는거죠? 자신의 한 번 실수에 어느 사람이나 가정이 힘들어지는거 그걸 생각하는게 얼마나 어렵냐고요??,True,False
16611474,0,54062,헬로 브리 57화 고동(6),개냥,0,6,0,S,2018-08-12 00:11:25,"몇푼 아낀다고 술먹구 운전하시지 마시구 꼭 대리기사님 불러서 안전하게 가세요..
대리기사님도 좋고 안전하게 가서 주차까지 해주시고 좋잖아요 예?",True,False
16611455,0,54062,헬로 브리 57화 고동(6),김남희,0,6,0,S,2018-08-12 00:09:44,무무 어떡해요ㅜ 지환씨에 대해 더 알고 싶고 많이 보고 싶은데ㅜㅜ,True,False
16611410,0,54062,헬로 브리 57화 고동(6),yk10002,0,26,0,S,2018-08-12 00:06:45,"술을 퍼 먹고 싶으면 운전을 하질 말든지, 운전을 하고 싶으면 술을 퍼 마시질 말든지. 너무 화가 나네요... 술 먹고 운전하다가 사람 다치거나 죽게 해놓고 미안하다는 말 하는 사람 보면, 진심으로 저 머리 속에는 뇌가 아니라 우동 면발이 있나 싶을 정도입니다. 제발, 자신의 운전실력을 과신하는 사람도, 그런 못난 사람 때문에 다치거나 죽는 사람도, 그래서 상처받는 다른 사람들도 없었으면 좋겠습니다. ",True,True
16573415,0,54062,헬로 브리 57화 고동(6),장수빈,0,153,0,S,2018-08-01 02:36:26,"아... 이제 이해가요. 
왜 고동이 늘 BAR 가기 전에 샤워하고 오늘은 뭘 입을까?하고 옷을 고르는 이유는...
늘 그 곳에 지환씨가 있었기때문에.. 맞죠?? 작가님??",True,True
16567472,0,54062,헬로 브리 57화 고동(6),lovely,0,0,0,S,2018-07-30 19:24:06,ㅠㅠㅠㅠㅠㅠ,True,False
16563504,0,54062,헬로 브리 57화 고동(6),sook,0,0,0,S,2018-07-29 10:04:32,아이고 ㅜㅜㅜㅜㅜㅜ 뺑소니였다니 ㅜㅜㅜㅜㅜ 난 갑자기 왜 안보이시나 했네   ㅠㅠㅜㅜㅜㅜㅜㅜㅜ 헐 ㅜㅜㅜㅜㅠ ,True,False
16557461,0,54062,헬로 브리 57화 고동(6),김선화,0,0,0,S,2018-07-27 13:42:08,술처먹고운전할꺼면 혼자죽어라 엄한사람 대려가지말고,True,False
16542548,0,54062,헬로 브리 57화 고동(6),라온제나,0,0,0,S,2018-07-23 00:32:37,할머니ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,True,False
16542181,0,54062,헬로 브리 57화 고동(6),유정정,0,0,1,S,2018-07-22 23:43:07,무무가 너무 당황해서 아무것도 못하는거 보니까 너무 짠해요.? 무무할무니ㅠㅠ,True,False
16541403,0,54062,헬로 브리 57화 고동(6),에효- _-,0,0,0,S,2018-07-22 16:35:41,아니...할무니ㅜ...무무함미ㅜㅜ...음주운전 뺑소니범!!!!경을쳐야돼 아주...ㅜ,True,False
16541358,0,54062,헬로 브리 57화 고동(6),사라앙ㄷ,0,0,0,S,2018-07-22 16:12:13,내가 세상에서 젤 싫어하는짓.. 뒤질꺼면 혼자 뒤지든가 엄한사람은 왜 데리고감?그리고 꼭 사고친 새끼만 살아남지...하..,True,False
16541313,0,54062,헬로 브리 57화 고동(6),어니,0,0,0,S,2018-07-22 15:47:12,알바중인데...울면 안 되는데....,True,False
16541206,0,54062,헬로 브리 57화 고동(6),지혀니,0,0,0,S,2018-07-22 15:01:22,힐링받는순간 화나네요 ㅠㅠ 할머니...,True,False
16540801,0,54062,헬로 브리 57화 고동(6),evilsoul,0,0,0,S,2018-07-22 12:09:17,흡.. 못기다려서 결국 다 질러서 읽엇는데.. 모잘라... ㅠㅠㅠㅠㅠ,True,False
16540698,0,54062,헬로 브리 57화 고동(6),김지연,0,0,0,S,2018-07-22 11:30:50,아....저런 개......아......진짜 음주운전은 살인미수죄와 같은 중범죄로 다뤄야한다.....,True,False
16540694,0,54062,헬로 브리 57화 고동(6),아기고양이,0,0,0,S,2018-07-22 11:29:14,헐... 여지껏 할무니 병으로 돌아가신줄 알앗엉..,True,False
16540487,0,54062,헬로 브리 57화 고동(6),황상운,0,0,0,S,2018-07-22 10:06:07,기기님은 단행본 안 나오나요?? 집에 소장하고 싶은데..혹시 이미 출시됐는데 저만 모르는건가요??!!,True,False
16540425,0,54062,헬로 브리 57화 고동(6),언제나아쟈,0,0,0,S,2018-07-22 09:36:04,"근데.. 아무리 순딩한 무무라도, 이런 상황이면 더 허둥지둥하고 화도 나고 할 것 같은데. 고동이 대신 허둥지둥, 화를 내서일까요.. 감정이입이 안되요.",True,False
16540008,0,54062,헬로 브리 57화 고동(6),cosy10,0,31,0,S,2018-07-22 05:18:58,"헬로브리 보면서 화나는건 처음이예요
음주운전....쯧",True,True
16539987,0,54062,헬로 브리 57화 고동(6),앤,0,8,0,S,2018-07-22 05:01:39,그래도 첫 부분이 너무 예뻐서! 바 손님들 행복 아우라 내뿜는것보세요ㅠㅠㅠㅠ 저도 단골손님하고싶네요?,True,False
16539979,0,54062,헬로 브리 57화 고동(6),앤,0,231,1,S,2018-07-22 04:57:34,나이들어서 자연스럽게 떠나보낸줄 알았는데 뺑소니였나요? 다쳤어도 이번엔 깨어났으면 좋겠어요ㅠㅠ 충격이 어마어마할텐데 지금 모습을 보면 주변 사람들이 여태까지 주던 애정처럼 얼마나 보다듬어줬을지요. 평소처럼 웃으면서 보다가 슬퍼졌어요ㅠㅠ,True,True
16539946,0,54062,헬로 브리 57화 고동(6),꽁냥,0,299,0,S,2018-07-22 04:23:30,"이런 개.......아우씨 이 웹툰에선 욕하면 안되는데.....
음주운전하는 것들은 준비된 살인자들 입니다!!!
제발좀 하지마세요!!!
술먹고싶으면 집에서 처먹던가 하지 아우씨! 대리비 그거 아낀다고 부자되나?
할머니가 왜 그렇게 일찍 돌아가셨나 했더니....이런일이 흑",True,True
16539880,0,54062,헬로 브리 57화 고동(6),최펭펭,0,0,0,S,2018-07-22 03:36:23,우울해...저 나쁜새끼 술처먹고 운전이야,True,False
16539820,0,54062,헬로 브리 57화 고동(6),키키키키,0,0,0,S,2018-07-22 03:06:05,"최고의 웹툰, 추천합니다.",True,False
16539740,0,54062,헬로 브리 57화 고동(6),빈이다으_v,0,3,0,S,2018-07-22 02:32:28,"와 음주운전 .... 
제발 아무도 하지않았으면",True,False
16539644,0,54062,헬로 브리 57화 고동(6),손영숙,0,0,1,S,2018-07-22 02:02:21,욕나온다 진짜............이 사랑스러운 웹툰에서는 댓글에서도 욕울 못쓰겠지만 나라면 저 새끼 죽임,True,False
16539536,0,54062,헬로 브리 57화 고동(6),말랑말랑,3,121,3,S,2018-07-22 01:38:42,"아.... 술먹고 진짜 뭐하는짓이야....
지가 한순간의 실수로 큰일 저질러놓고 미안합니다 죄송합니다 술먹어서그랬어요 잠깐 정신이나갔나봐요 등등 변명만 오질라게 늘여놓고.....
저런사람들 진짜 죗값 제대로 받아야한다",True,True
16630914,16539536,54062,헬로 브리 57화 고동(6),Muth,0,0,0,S,2018-08-17 13:12:20,진짜 죄송하면 곱게 처벌을 받아야지 변명하지 말고 어휴,False,False
16624316,16539536,54062,헬로 브리 57화 고동(6),해리,0,0,0,S,2018-08-15 15:12:39,"술먹았다하면 감형인 뭐같은 법 ㅜㅜ
(칠따 ㅈ법이라고 써졌다..내 손도 ㅇㅈ하나보군)",False,False
16611998,16539536,54062,헬로 브리 57화 고동(6),JaeyounShin,0,1,0,S,2018-08-12 01:25:13,우리나라는 법이 너무 약해요...,False,False
16539465,0,54062,헬로 브리 57화 고동(6),곰나라대망님,0,41,0,S,2018-07-22 01:22:38,"할머니 이렇게 보냈던거에요?  
전 음주운전으로 가족이 크게 다쳤던 사람이에요..
결론적으로 그게 원인이 되어서 일찍 떠나보냈구요.
마음이 너무 아픈 회차였어요..",True,True
16539449,0,54062,헬로 브리 57화 고동(6),져니,0,1,1,S,2018-07-22 01:20:17,ㅠㅠㅠ 진짜 맴찢 ,True,False
16539441,0,54062,헬로 브리 57화 고동(6),김민경,0,0,0,S,2018-07-22 01:18:53,이제까지 지환씨가 안나온 이유가 이거였구나... 아이고 우리 무무ㅜㅠㅠㅠ 고동아저씨ㅠㅠㅠㅠㅠ 흐엉ㅜㅜㅜㅠㅠㅠ,True,False
16539399,0,54062,헬로 브리 57화 고동(6),천상천하유아독존,0,0,0,S,2018-07-22 01:07:57,예전 할머니가 앉으셨던 자리가 지금 무무가 앉아 있는 자리인 것 같습니다. 무무는 소중한 가족을 잃었지만 브리와 피피스트라는 새로운 가족이 생겼네요. 담주에는 어르신과 피피를 봤으면 좋겠습니다. 오늘은 화는 넘나 먹먹한 회였습니다. 그래서 더욱 무무의 가족이 보고싶습니다!,True,False
16539360,0,54062,헬로 브리 57화 고동(6),잉또_,0,0,0,S,2018-07-22 00:59:58,고동형님 때려요 진짜ㅜㅜ 저런놈은 혼나야해요 아주! 우리 지환언니를..ㅠㅠㅠㅠㅠ 진짜 어째야하지 저놈?? 많이다친게 아니기를 제발..ㅠㅠ,True,False
16539283,0,54062,헬로 브리 57화 고동(6),천상천하유아독존,0,0,0,S,2018-07-22 00:49:58,넘나 슬프다ㅠ ㅠ  음주운전은 살인인행위니다. 나뿐만 아니라 타인의 가족까지 망까뜨리는 아주 아주 나쁜 행위입니다ㅠ ㅠ 나쁘다... 웹툰인데도 너무 슬프네요,True,False
16539199,0,54062,헬로 브리 57화 고동(6),쭘마,0,0,0,S,2018-07-22 00:39:08,준비도 안된 상태에서.... ㅜㅜ  아우 내가 다 맘찢...ㅠㅠ,True,False
16539196,0,54062,헬로 브리 57화 고동(6),유림,0,0,0,S,2018-07-22 00:38:57,으잉ㅜㅜㅠ,True,False
16539110,0,54062,헬로 브리 57화 고동(6),껌은꼬냥이,0,0,0,S,2018-07-22 00:28:22,아 지환씨 ㅜㅜㅜㅜㅜㅜ 무무가 할머니 사랑 듬뿍받은 것치고는 늘 혼자 있었어서 할머니 에피소드 나올 때마다 불안블안했는데 ㅜㅜㅜㅜ ,True,False
16539073,0,54062,헬로 브리 57화 고동(6),이현지,0,0,0,S,2018-07-22 00:25:06,아이고...,True,False
16539061,0,54062,헬로 브리 57화 고동(6),이준,0,0,0,S,2018-07-22 00:24:08,음주운전은 정말 죄악입니다 ,True,False
16538904,0,54062,헬로 브리 57화 고동(6),고양이,0,0,0,S,2018-07-22 00:11:16,"헉..오늘이 좀 힘들어서 힐링받으러왔다가ㅜㅜ
언젠가 그날이 왔기에 지금의 무무가 혼자인건 알고있었지만..ㅜㅜ",True,False
16538900,0,54062,헬로 브리 57화 고동(6),김지은,0,0,0,S,2018-07-22 00:11:08,"아..우리할무니생각나네...ㅠㅠ
보고싶다아...할무니..",True,False
16538846,0,54062,헬로 브리 57화 고동(6),nynk52,0,0,0,S,2018-07-22 00:08:33,헐.... 뺑소니.........ㅠㅠ,True,False
16538839,0,54062,헬로 브리 57화 고동(6),닉네임,0,0,0,S,2018-07-22 00:08:12,"아...아,,",True,False
16538832,0,54062,헬로 브리 57화 고동(6),이시영,2,456,0,S,2018-07-22 00:07:40,음주운전하면 자신도 힘들 뿐 아니라 피해자도 상처입습니다. 유념하시고 목숨보다 귀한건 없으니 꼭 대리운전  불러서 안전하게 귀가하세요.  ,True,True
16642424,16538832,54062,헬로 브리 57화 고동(6),꾸기만 보여s by여니누나,0,0,0,S,2018-08-21 02:08:19,맞아요 음주가 가장 위험한 살인자입니다ㅜㅜ,False,False
16638014,16538832,54062,헬로 브리 57화 고동(6),허도현,0,0,0,S,2018-08-19 19:46:48,음주운전 하는사람들 이해 할 수 가 없음..,False,False
16538824,0,54062,헬로 브리 57화 고동(6),Kang,0,21,0,S,2018-07-22 00:07:20,할머니..를..ㅠㅠ,True,True
16538804,0,54062,헬로 브리 57화 고동(6),이소정,0,370,0,S,2018-07-22 00:06:02,"미친..술먹고 운전하다니 제정신인가..
쳐놓고 죄송하다니..
할머니ㅜㅜ",True,True
16538784,0,54062,헬로 브리 57화 고동(6),보경,0,49,1,S,2018-07-22 00:05:20,아...ㅠㅠ 우울했는데 담요덮은무무보고 또 마음이 쿵 떨어졌어요 ㅠㅠㅠㅠㅠㅠㅠ 할머니...,True,True
16538777,0,54062,헬로 브리 57화 고동(6),이시영,0,1,0,S,2018-07-22 00:04:53,할머니...,True,False
16538764,0,54062,헬로 브리 57화 고동(6),도라에몽빤쮸,0,1,0,S,2018-07-22 00:04:17,할머니...ㅜ,True,False
16538762,0,54062,헬로 브리 57화 고동(6),초롱,0,36,1,S,2018-07-22 00:04:10,아이구ㅠㅠㅠㅠㅠ뺑소니라뇨,True,True
16538760,0,54062,헬로 브리 57화 고동(6),쏘쏘,0,0,0,S,2018-07-22 00:04:07,ㅠㅠ 할머니 안되용 ㅠㅠ,True,False
